video_id,user,comment,likes,published_at,reply_count,type,parent_id,comment_clean,polarity,sentiment
XR6OO2ScEXU,@ConlearInt,You're all set!,0,28/2/2026 10:10,0,reply,UgzVwOdceEyNiYZc_5N4AaABAg,you set,0,Neutral
XR6OO2ScEXU,@BuygrassMalaysia,The food ✅✅✅✅,0,8/4/2026 9:08,0,top_level,,food,0,Neutral
XR6OO2ScEXU,@condoissues1957,"Sounds like the social connection here in Los Angeles is much worse. I never made a friend in a gym here in LA, I have been going to a gym for years.",0,3/4/2026 22:28,0,top_level,,sound like social connection los angeles much bad never make friend gym la go gym year,-0.5615,Negative
XR6OO2ScEXU,@skjavedbari,I'm planning to move to Singapore or Malaysia...,0,3/4/2026 5:39,0,top_level,,I plan move singapore malaysia,0,Neutral
XR6OO2ScEXU,@skjavedbari,Have you made a video on Singapore,0,3/4/2026 5:36,0,top_level,,make singapore,0,Neutral
XR6OO2ScEXU,@Pondering-Heart,The cons of living in Malaysia are better than the pros of living in the UK.,0,27/3/2026 13:11,0,top_level,,con live malaysia well pro live uk,0.2732,Positive
XR6OO2ScEXU,@hsj5082,"Why I move to a place where Malaysians pay different prices, foreigner pay different prices if I knew before I visited I would not visit such a place where country discriminates against foreigner why????
When Malaysians visit the west are they treated the same no so why ....",0,13/3/2026 15:24,0,top_level,,move place malaysians pay different price foreigner pay different price know visit would visit place country discriminate foreigner malaysians visit west treat,0.2263,Positive
XR6OO2ScEXU,@fischer-reineke-mutig-leben,You made me laugh! Love your humour...,0,10/3/2026 12:46,0,top_level,,make laugh love humour,0.8979,Positive
XR6OO2ScEXU,@OsakaReads,"For anyone interested in offbeat perspectives: A cranky American tourist and the Malaysian bureaucracy under Covid lockdown in Kuala Lumpur called “A Labyrinth for Loons” by a writer named Greco. A thoughtful look at Malay culture and world religions, and Greco hits every taboo in the book. Funny-creepy—my cup of tea. And of course there’s a minotaur. On Amazon.",0,10/3/2026 5:43,0,top_level,,anyone interested offbeat perspective cranky american tourist malaysian bureaucracy covid lockdown kuala lumpur call labyrinth loon writer name greco thoughtful look malay culture world religion greco hit every taboo book funnycreepymy cup tea course there minotaur amazon,0.7184,Positive
XR6OO2ScEXU,@senkychan99,omg I'm malaysian and the weather session saying hot and damn hot is so funny and real hahaha,0,7/3/2026 18:31,0,top_level,,omg I malaysian weather session say hot damn hot funny real hahaha,0.5859,Positive
XR6OO2ScEXU,@MasiaLens-s9v,"Best country Malaysia 
I love their food",0,7/3/2026 13:37,0,top_level,,well country malaysia love food,0.743,Positive
XR6OO2ScEXU,@charlieb.3990,"If the UK, Singapore & a bag of tumeric had a baby = Malaysia 🤣🤣🤣🤣🤣! Very original Con - & yes I can see how very scientific that formula is 🧬 🧪 🧨 - 🤣🤣.",0,27/2/2026 11:33,0,top_level,,uk singapore bag tumeric baby malaysia original con yes see scientific formula,0.6124,Positive
XR6OO2ScEXU,@judithgrace9850,Lightening  capital of the world.,0,1/2/2026 3:27,0,top_level,,lighten capital world,0,Neutral
XR6OO2ScEXU,@lons5472,"This is gonna be on my Retirement Radar for 2034 ish, hopefully it won't change to much by then and my Retirement Accts will have me living in the upper echelon .",0,31/1/2026 16:39,0,top_level,,gon na retirement radar ish hopefully will change much retirement acct live upper echelon,0.4019,Positive
XR6OO2ScEXU,@JoannaFolan,I could listen to you for hours :) Thanks for all the info!,0,29/1/2026 11:35,0,top_level,,could listen hour thank info,0.3612,Positive
XR6OO2ScEXU,@hpspectre5184,What ive noticed is the houses ate terrible . The architecture looks really ugly. Hardly a nice villa or home.,0,24/12/2025 17:41,0,top_level,,I notice house eat terrible architecture look really ugly hardly nice villa home,-0.6023,Negative
XR6OO2ScEXU,@ryjkryjk,Go hone bro- fix your own country,0,5/1/2026 10:08,0,top_level,,go hone bro fix country,0,Neutral
XR6OO2ScEXU,@pgilb70,Great place but another con is the difficulty getting booze in some places. Noticed that in Ipoh last week. Even big hotels .,0,5/1/2026 5:17,0,top_level,,great place another con difficulty get booze place notice ipoh week big hotel,0.4019,Positive
XR6OO2ScEXU,@flaviomontuschi890,One question about this wonderful country which I visited manyt years ago: How was the situation during the Pandemic years?? Was there any curfew? Were people obliged to be injected? Thanks a lot Dude,0,2/1/2026 18:14,0,top_level,,one question wonderful country visit manyt year ago situation pandemic year curfew people oblige inject thank lot dude,0.7351,Positive
XR6OO2ScEXU,@TairisCross-z4e,I'm moving to Malaysia 🇲🇾,0,2/1/2026 14:11,0,top_level,,I move malaysia,0,Neutral
XR6OO2ScEXU,@austinadams2820,"A friend more familiar with Malaysia commented to me thus:

""While some of the things he says are true. I think he overlooks the huge elephant in the Malaysian room, the Theocratic Creep

I would suggest thatMalaysia has descended into Confessional Politics

We need not be a professional alarmists to observe that Malaysia’s steady march toward Islamic conservatism represents something rather more sinister than mere cultural evolution. What we are witnessing is nothing less than the quiet strangulation of a once-tolerant society by the twin ligatures of faith and ethnicity, a process made all the more insidious by its bureaucratic respectability and glacial pace.

The ascendancy of Parti Islam Se-Malaysia and UMNO and its ideological cousins should trouble anyone with even a passing acquaintance with history’s lessons about mixing theology with statecraft. 

There is also the unrecognised apartheid. There is not one non-Malay policeman, there is not one non-Malay serving officer in the Armed Forces. There is not one Petronas petrol station owned by anybody other than Malay..

These are not mere political parties in the conventional sense, they are vehicles for the imposition of seventh-century Wahabi jurisprudence upon a diverse, modern society. That such movements gain traction by promising to police hemlines and enforce gender apartheid tells us everything we need to know about the intellectual poverty at their core.
What makes this particularly galling is the way in which this creeping theocracy masquerades as cultural authenticity. 

The notion that Malay identity must be wedded to an increasingly Wahabi interpretation of Islam is as historically illiterate as it is culturally destructive. Millions of Saudi Arabian petrodollars have Set Up religious schools turning out Imams who beat the exclusive cultural drum and traditional Malay culture, syncretic, tolerant, infused with Hindu and Buddhist influences, is being steamrollered by a sterile, imported puritanism that would have been unrecognisable to previous generations. This is not cultural preservation; it is cultural obliteration dressed in pious garments.

You only need to go to Putraja the new capital created by Dr M as a cashcow, to see the architecture is 100% Islamic and Chinese Indian and other influences that made Malaysia what it is today have been airbrushed out of existence.

The bureaucratic entrenchment of Islamic supremacy creates what one might call “soft coercion”, the death by a thousand administrative cuts. When non-Muslims find their businesses hamstrung by religious diktat, when houses of worship become subject to Kafkaesque permitting processes, when the very visibility of their existence becomes a matter for state-sanctioned disapproval, we are no longer discussing mere cultural sensitivity. We are discussing the methodical construction of a two-tier society in which citizenship itself becomes conditional upon religious affiliation.

Most troubling of all is the capture of young minds by an ideology that traffics in absolute certainty and cultivates intolerance as a virtue. When education becomes indoctrination, when critical thinking is subordinated to rote memorisation of religious texts, when political Islam is presented as the only authentic response to modernity’s challenges, we are engineering a future in which reason and pluralism will find themselves increasingly besieged.

The tragedy is that Malaysia once offered a different model, imperfect, certainly, but one in which diverse communities coexisted with reasonable amity. That this is being sacrificed on the altar of religious nationalism should concern not only Malaysia’s minorities, but anyone who believes that the Enlightenment’s hard-won victories over theocratic tyranny remain worth defending. 

The question is not whether this trend is “good for non-Malays”, the answer to that is self-evident. The question is whether Malaysia’s body politic possesses sufficient antibodies to resist this opportunistic infection before the damage becomes irreversible.​​​​​​​​​​​​​​​​

He also avoids the question corruption the and while some of the things he says are true. I think he overlooks the huge elephant in the Malaysian room. A culture whereby some Malaysians particularly those connected with UMNO have become billionaires and rich beyond dreaming with huge sums disappearing into overseas bank accounts while in Penang there are still open sewage gutters and every year hundreds go blind with cataracts because they can’t afford treatment. 

Just my off the top thoughts.",0,2/1/2026 1:20,0,top_level,,friend familiar malaysia comment thus thing say true think overlooks huge elephant malaysian room theocratic creep would suggest thatmalaysia descend confessional politic need professional alarmist observe malaysia steady march toward islamic conservatism represent something rather sinister mere cultural evolution witness nothing less quiet strangulation oncetolerant society twin ligature faith ethnicity process make insidious bureaucratic respectability glacial pace ascendancy parti islam semalaysia umno ideological cousin trouble anyone pass acquaintance history lesson mix theology statecraft also unrecognise apartheid one nonmalay policeman one nonmalay serve officer arm force one petrona petrol station own anybody malay mere political party conventional sense vehicle imposition seventhcentury wahabi jurisprudence upon diverse modern society movement gain traction promise police hemline enforce gender apartheid tell we everything need know intellectual poverty core make particularly gall way creep theocracy masquerade cultural authenticity notion malay identity must wed increasingly wahabi interpretation islam historically illiterate culturally destructive million saudi arabian petrodollar set religious school turn imam beat exclusive cultural drum traditional malay culture syncretic tolerant infuse hindu buddhist influence steamroller sterile import puritanism would unrecognisable previous generation cultural preservation cultural obliteration dress pious garment need go putraja new capital create cashcow see architecture islamic chinese indian influence make malaysia today airbrush existence bureaucratic entrenchment islamic supremacy create one might call soft coercion death thousand administrative cut nonmuslim find business hamstrung religious diktat house worship become subject kafkaesque permit process visibility existence become matter statesanctione disapproval long discuss mere cultural sensitivity discuss methodical construction twotier society citizenship become conditional upon religious affiliation trouble capture young mind ideology traffic absolute certainty cultivate intolerance virtue education become indoctrination critical think subordinate rote memorisation religious text political islam present authentic response modernity challenge engineering future reason pluralism find increasingly besiege tragedy malaysia offer different model imperfect certainly one diverse community coexist reasonable amity sacrifice altar religious nationalism concern malaysia minority anyone believe enlightenment hardwon victory theocratic tyranny remain worth defend question whether trend good nonmalay answer selfevident question whether malaysia body politic possess sufficient antibodie resist opportunistic infection damage become irreversible also avoid question corruption thing say true think overlooks huge elephant malaysian room culture whereby malaysians particularly connect umno become billionaire rich beyond dream huge sum disappear overseas bank account penang still open sewage gutter every year hundred go blind cataract can afford treatment top thought,0.9403,Positive
