text,label,source
bubble rice = rice crispiestil,1,youtube_scraped
i love you ❤,2,youtube_scraped
let's go! 🇲🇾🇲🇾🇲🇾,2,youtube_scraped
Mets captain David Wright returns to action tonight in his first game since April 14.,1,tweet_eval
yoᑌ տᕼoᑌᒪᗪ tᖇy ᑎᗩտi kᗩᑎᗪᗩᖇ,1,youtube_scraped
dear lord! i want to be blessed with an appetite like that ❤,2,youtube_scraped
i got an ulcer just watching this! you are the man!,2,youtube_scraped
"kudos to mark for immaculate research and effort to find the best among the locals and featuring the countries from a visitor living in a local shoes perspective whilst always managing to retain a respectful and humble approach. well and thoroughly done and only seems to get better by years. i remember the covid drought and experiencing all the foods mark had, staying at home and now back to travelling and as a malaysian myself, this is a great content.",2,youtube_scraped
if i go travelling and find nasi lemak is not the same taste as malaysian one.. if u find nasi lemak in australia or malaysian food in malaysia the taste is not the same in malaysia,0,youtube_scraped
'Don't tell the Bride' really is dreadful - I think it may actually be worse than 'Big Brother',0,tweet_eval
8 years since your last visit? please don’t do that again….,0,youtube_scraped
"havent been watching you in a while and got genuinely happy to see you landing with your smile in malaysia (even got a bit of goosebum). thinking about going myself later this year, who knows? think im in for a treat just watching your video yeah? all the best!",2,youtube_scraped
laksa with boiled egg?,1,youtube_scraped
"""BREAKING!! Eagles storm Port Harcourt for Niger friendly: On Tuesday, the Super Eagles tackle the Mena of Nige...",1,tweet_eval
mirip parah kayak di indo 😂😂,1,youtube_scraped
hello mark wiens welcome to malaysia follow you since 2020,2,youtube_scraped
What if Cena wins the Undisputed WWE Championship match at Summerslam this Sun? A riot is very likely to take place!!,0,tweet_eval
lmao yall saw them hairs in the food? disgusting,0,youtube_scraped
5 diff chilli from 5 hottest chilli are absolute hell,0,youtube_scraped
❤❤lots of luvv from nepal,2,youtube_scraped
how stupid does someone have to be to think that a beef ball is made from an actual cut of meat. it's the asian equivalent of a hot dog. lips and a-holes. mm yumm mm,0,youtube_scraped
@user @user @user Nicki wrote everything drake a emotion soft ass nigga crying cause he wasn't 1st in line my dad meek won,0,tweet_eval
im in malaysia,1,youtube_scraped
Still not 100% accepted the fact that I spent Friday night watching Snoop Dogg in a field in the middle of Derbyshire..,1,tweet_eval
"malaysian here, the foods you tried basically what like the local eat except for that nasi kandar.that nasi kandar is wayy overkill and touristyy.local eat rice, vege, a portion of protein and curry gravy. thats all.",0,youtube_scraped
Tom Brady and Gisele may not divorce from him cheating but just settle for living miserably,0,tweet_eval
@user It may look extremely dodgy but I assure you it isn't. It's a John Cena dating sim-. Just in case.,1,tweet_eval
John Kasich just acted like a human being.  This may be a huge mistake. #GOPDebate,0,tweet_eval
"you should try the most spiciest foods on every country, it's more entertaining and made me crave on some spicy foods.",2,youtube_scraped
@user Go play with your children. I'm making biscuits and listening to the Grateful Dead. Sunday in America. (I do appreciate you),1,tweet_eval
"i was in penang island in april. had that same ckt and it tasted superb with duck egg! mine was fried by a younger man, uncle wasn’t there. also ate durians straight from the trees in the durian orchard. it wasn’t durian season at that time but it’s alright.",2,youtube_scraped
kin kin is not recommended as overpriced with less portions. there's better chili panmee at diff place for sure,0,youtube_scraped
you tour is not complete if you didn't eat bak kut teh,0,youtube_scraped
the world most spiciest pan mee should make a challenge. finish it and it's free. i am pretty sure can attract more buyer buying this unusual dish.,2,youtube_scraped
"since visiting penang briefly 12 years ago, nasi lemak has been my favourite dish ever lah",2,youtube_scraped
thank you for sharing these videos! everything looks so delicious!,2,youtube_scraped
😅 hai😊 i from malaysia❤❤ malay food that delicous😊😊,2,youtube_scraped
hameediyah is evil for recommending you rm100 worth of nasi kandar 😭😭,0,youtube_scraped
I wish I was in Bolton tonight :(,0,tweet_eval
they ripped her blind for nasi kandar..shame on the food vendor,0,youtube_scraped
Frank Ocean it is July 69th my nigga where yo album at? Do we even get a single???,1,tweet_eval
"thank god a huge food creator finally went to malaysia so they can stop crying in videos of their neighbors. thank you mark wien. sincerely, indonesians & singaporeans.",2,youtube_scraped
"that indonesian vlogger is so wholesome. i enjoyed that encounter, he was soo happy and excited. nice food tour mark!",2,youtube_scraped
welcome to malaysia ❤,2,youtube_scraped
rm35 is crazy,1,youtube_scraped
@user 25 March 1972: An IRA volunteer was killed when two IRA units engaged each other in error on the Springfield Road in Belfast.??,0,tweet_eval
way too big of bites. pace yourself my friend,0,youtube_scraped
West Indies players to fly back on their own expense after the 4th ODI in Dharamsala (TimesNow),1,tweet_eval
still don't understand the eating with hands when there is utensils that could be used.,0,youtube_scraped
21:54 legit hair 🫤,1,youtube_scraped
"back when i was kid, my grandmother used to cook by pot half way cooked then steamed it to properly cooked it. the taste and texture is very different that if you fully cooked it in a pot. miss you grandma, al fatihah..",1,youtube_scraped
Knicks vs Celtics until they take out Melo then gonna watch the Yankees Game. Guess it\u2019s looking like a Sports Saturday Night.,1,tweet_eval
"nah your possessed face messes it up for meyou think it looks cool, or ""engaged""you look like a predator.",0,youtube_scraped
@user that may be true but when Gucci shines she turns heads,1,tweet_eval
you just imagine what the next day was like on the john 🥵,1,youtube_scraped
the way they wrapped food looks so eco friendly and clean. i dont like my food has plastic smell or melted plastic. they made fresh dishes from basic ingredients but still yummy. thanks for your video!,2,youtube_scraped
i wanna know why he didn’t say the korean word for sting ray stir fry 😂 does it have a funny english translation?,1,youtube_scraped
"thanks you reviews and eat again food from malaysia, tomi",2,youtube_scraped
Why Verizon's 4G Limits May be the Droid Bionic's Achilles Heel - Gotta Be Mobile #verizon #phone,1,tweet_eval
"so….if you’re going to charge me $300 for a steak, you had better asked me what temp i would like! i do not eat steaks that are anything but medium rare! they have no texture otherwise!",0,youtube_scraped
"""Bizarre fact: Remembrance Sunday (tomorrow, peeps!) shares the record for joint longest televised annual event with the Chelsea Flower Show""",1,tweet_eval
Rahul Dravid holds the record f two 300+ partnership in odi's....1st is with Saurav Ganguly f 318 agnst SriLanka...,1,tweet_eval
bro how i can get you for some interesting places and restaurants yeah i can assist u for it as well,2,youtube_scraped
disgusting and embarrassing!,0,youtube_scraped
"his damn eyes were turning red, no way i'm touching it unless someone can promise me it tastes amazing.",0,youtube_scraped
5:06 jamming bisan wa gud lami hahahaha,2,youtube_scraped
Trivia&gt; Nintendo - Episode 137: Play the game Existence until the end:Tomorrow never knows which games &gt;&gt; #Nintendo,1,tweet_eval
malaysian cuisines are one of the heaven in asia,2,youtube_scraped
for your ease: 10 malaysian ringgit (rm)= 2 usd. => 1/5 in usd,1,youtube_scraped
"spicy on the way in, spicier on the way out!",2,youtube_scraped
"brother, come to ipoh perak. i’ll be your tour guide. all food there is good too.",2,youtube_scraped
"even when you are in turmoil, you still are superduper kind that’s why people watch.",2,youtube_scraped
char kuay teow,1,youtube_scraped
interesting how some words like kambing and dilis are used for the same things in both philippines and malaysia,1,youtube_scraped
"didn't go to george town or try the food in nyona (chinese malay) foods.. the kl food is typical malaysian food which is also prevalent in singapore: aka, nothing special.",1,youtube_scraped
Check out our 2nd episode. We tell you what we thought of Ant-Man and what Netflix shows to binge watch.,1,tweet_eval
"""Paul Dunne after birdie on 10: """"Cool to lead the Open on the back nine on Sunday. A different kind of Sunday, but...""""""",1,tweet_eval
"malaysia doesn't have much going for it these days but street food is one. a lot of it is poor to average but you will, if you look hard, find really good food. singapore however is now a food wasteland and it shows because most singaporeans are so thin.",0,youtube_scraped
i wonder if i’m never gonna see the day where you don’t make that yummy face and make a disgusting face of food that doesn’t taste that good??😅😅,0,youtube_scraped
oh mark i’m a proud malaysian currently living in italy and miss my malaysian food so so much. i can’t wait to be back 🌼🌼,2,youtube_scraped
"bro, u making me miss penang foods, i was there back in 2019, and i've been craving for their nasi kandar..",0,youtube_scraped
"finally you're in malaysia. the land of flavour. i'm sure you will be eating nasi lemak, our national dish.",2,youtube_scraped
"well if this is the reaction from mark, then me tasting just a bite, 😥😰😨😱😶‍🌫️🥵😡🤬🤯👹☠️",0,youtube_scraped
rice and pineapple? bro plz..,1,youtube_scraped
"""Yakub's hanging may have created a fear in the minds of the terrorists, but it hasn't created any difference in our country""",0,tweet_eval
i think mark most enjoys the asian food,2,youtube_scraped
