comment,label
"hainanese chicken rice originated in singapore/malaysia (when singapore was still part of malaysia) by hainan immigrants, not from hainan. china it's the national dish of singapore.",1
"oh my gosh 😍 i been following you several years ago,i can't believe it you visited our malaysia and sharing the food to the world amy ❤️,i'm malaysia ❤️ love you safe trip 😘",2
🤩😛 amy..literally my mouth was watering! booking flight to malaysia. 👍👍,2
singapore chicken rice? im sorry you had to experience singapore 'food',0
tht is not a dipping sos- pour it over rice and mix not the soy,0
"2nd comment: nasi kandar hameediyah i prefer briyani, rose chicken, beef rendang (lamb shank also good). tek sen restaurant also good at chulia streets for chinese food",2
"1st comment: if you eat like that everyday like 4 times a day for the whole month, i can guarantee you , you gain weight quite a lot just like me. not because stress or anything, because i love foods a lot (im also stay at the penang island)",2
bummer to not have bumped into you. i go to a lot of these spots you've featured weekly.,0
i heard singaporean food is better than malaysia? - asking for a friend (malaysian here),1
"amy.. welcome to malaysia. 🇲🇾 should have connected with some malaysian fan of yours, i could have gotten you a penang foodie to take you around.",2
girl. you'd better stop eating like this. 😂😂 take it from me. our cholesterol levels are way up there,0
love this video!! thanks for visiting my beautiful hometown and showcase the food culture!! 🔥🔥,2
"i also don't like the prata/chanai drenched in so much saucedefeats the purpose, you lose the crispiness of the prata and the simplicityagain.. overkill",0
"i feel the nasi kandar is a little overkillthe chendol is not a beverage, drinking it like a coffee..you'll develop diabetes 😂",0
malay food..that's an ethnicitymalaysian food is a nationality..different distinction to be aware of peranakan food is a unique combination of malay and chinese plus other influence. not malaysian and chinese. that's different.,1
"malaysia use fresh chicken ( never go through the freezing process) for our chicken rice,,singapore’s chicken supply from malaysia mostly frozen 😊",1
you can try chinese economy rice as well,1
go to kuching! its got pretty good food too,2
"i think the nasi kandar a ripoff, who will intro lamb shank to anyone. they should try to intro you into nasi kandar and not ripping you off.",0
i hope you'll be going to terengganu and kelantan to experience malay cuisine,2
"welcome to malaysia, blondie! tiger prawn, lamb shank, squid were all big ticket items for nasi kandar lol.",2
i was wondering how you stayed so thin eating all that in one day!,0
malaysian foods are 300% better in taste and texture than china foods..its never ending story if malaysians,2
"that last plate of noodles with the egg, shrimp, chinese sausage, and beans sprouts looks delicious. it kinda looks like pad thai without the tamarind sauce, and i could probably eat that everyday. i bet that plate of food didnt cost more then 3-4 u.s. dollars!",2
"excited for u to be here in malaysia! if ur schedule aint full already, the west malaysia also have their speciality too. if u ever go to sarawak, u should try our variety of kek lapis, laksa sarawak, belacan tumbuk paired w raw veggies, terubok masin and my fav umai <3",2
mamak food is not indian/malay. its just indian muslim food,0
best chicken rice in msia is in ipoh.,2
omg i'm so glad you're showing off malaysian cuisine! so excited for the peranakan nyonya video already - that kuih looked so good,2
"mamak means you indian muslim, the normal indian food can be indian malaysian food as well.",1
"thank you for visiting and showcasing penang cuisine amy. don't worry about the cost of the nasi kander, next time you order 1 meat and fill the rest with vegies and curry. keep doing you mate!",2
"that canai is seriously overkill. the gravy act as dipping sauce, not smothered the whole plate",0
you should go to ipoh and have the the chicken rice with the wonderful bean sprouts,2
chicken rice is 👌 singaporean chicken rice used to be a lot more “chickeny.” still good but it winds me up that the intensity of flavour has become more tepid over the years. never heard a good explanation for it.,0
fucking heck. i never thought china white princess will be stepping in my country.😍😍🤩🤩also i must salute you the bravest for eating the saucy meals while not staining your white outfit.👏👏👍👍,2
the price of the nasi kandar made me audibly go 'oof'. i wouldn't pay more than 20 bucks for nasi kandar in selangor frfr,0
"Be careful with nasi kandar and don’t get those seafood and mutton, they will definitely be “chopped”. Everyone knows that nasi kandar will be “chopped” by the price, so I will introduce you to the expensive ones. 😅 Usually ordinary people can only get chicken/beef, eggs and okra or cabbage, which is enough to eat and will not exceed RM20.",0
"i knew nothing about malaysian food until i married my malaysian wife. we found temasek in parramatta years ago when it was fairly new and authentic. over time we had many different dishes. the restaurant is not what it used to be these days. now that i know better, every dishes served were extremely unhealthy. among those crunchy bits in the kuey teow there would be fried pork lard, for example.",0
for malay cuisine..u should go to the east coast..trengganu & kelantan❤❤,2
finally made it to malaysia!! you must get assam laksa and oyster omelette in penang!! then village park nasi lemak in kl.,2
