text,Sentiment Label,,,
Didn't find Malaysian culture as welcoming as expected.,-1,,,
The tour guide in Malaysia was disinterested and unprofessional.,-1,,,
Didn't find Malaysian culture as welcoming as expected.,-1,,,
Please don't keep say that we are underrated. We are just LOW PROFILE ok. Anyway you look like underrated person.,-1,,,
Beautiful video . Whats the name of the stationary shop where you bought the phone charm from?,1,,,
"Hello, the airbnb wasn’t really have a lot of lights or ? I think the room was a lil bit darker ? Please for your information, cause i will stay here",0,,,
Hello niki. Welcome to malaysia. Follow your channel from start of the war. Hope you satisfy in our food and hospitality,1,,,
hi Yul! may i know whats the brand of the assam laksa shirt? :) thinking of approaching the brand directly to ask if they can ship to sg,0,,,
The beach in Malaysia was too crowded and dirty.,-1,,,
"Very nice vlog, we'll visit Penang soon and try these places!",1,,,
"Cheers as always Ralph and Sam this was a really cool video again,,,as always peace and happiness till the next one",1,,,
"thank you for your vids dude, have been looking for santa chapatti place since they moved from previous location.",1,,,
"Welcome to my city, KL. I really really enjoy your videos...so artistic",1,,,
The fish as far as i can see is a sharksucker (in German Schiffshalter). They suck themselves on bigger moving items (like sharks and i guess boats) to live of the surplus food - so sorry no baby-shark,-1,,,
It’s great to see your travel blogs in 4k quality,1,,,
Food was too spicy and not to my taste in Malaysia.,-1,,,
My husband is working there as a pilot,0,,,
I'm so glad I discovered your channel. This is such a relaxing and therapeutic travelog that is enjoyable to watch. I hope to see more of your  travel videos Elyse,1,,,
It is a ripped off sir RM10 for a coconut. It is normally half of the price or less..,0,,,
becareful of the crazy laws there?,0,,,
By the way . U see like harry potter,0,,,
Great video!  Thanks for sharing your travels !,1,,,
"Welcome to Kuala Lumpur, Malaysia ???? this weekend in great joy and peace to tours many amazing places in Southeast Asia February of 0005",1,,,
4:10 You are pointing to the second tallest building in the world. It's beautiful isn't it?,1,,,
love your skin and the way you look so beautiful welcome to my wonderful country Malaysia hope u had a great time here.,1,,,
This place is only paradise to new guests who never know how pure and authentic this place used to be 10 years ago. New Perhentian is ranked 0/10 to Old Perhentian.,0,,,
Wah the longest vlog ever done sia,0,,,
"You didn't try that famous beef noodle??
Very near you.",0,,,
The beach in Malaysia was too crowded and dirty.,-1,,,
You can't ever compare Malaysia public transport with Russia's. I had been spoiled by Moscow Metro and the other transportations and Malaysia really needs step up the game.,-1,,,
Malaysia's weather was unbearable and humid all the time.,-1,,,
Amazing place,1,,,
Did you had enough time exploring the city?,0,,,
REMORA fish that sticks to the under belly of sharks,0,,,
phoebe greetings from a fellow Australian K L is my second favourite city anywhere enjoy your stay,1,,,
This video is so cute thank u,1,,,
"Look like Jaco Island in East Timor ????,,,",0,,,
"Spent three weeks in Malaysia in 0003, Kuala Lumpur and Langkawi and absolutely adored it.

Can't wait to go back and visit different parts.",1,,,
whoop finally caught up! loving the content!,1,,,
U eat fuchka with hand,0,,,
Amazing  love your video's,1,,,
Malaysia's weather was unbearable and humid all the time.,-1,,,
"Hello, the airbnb wasn’t really have a lot of lights or ? I think the room was a lil bit darker ? Please for your information, cause i will stay here",0,,,
"Tips for foreigners who come to Malaysia when you have bread toast (butter/kaya etc), please dip it either with coffee or milo, hot or cold, your choice...TQ",0,,,
"I’m going for 3 weeks in September, but with 5 days in Koh lipe.",0,,,
Everything was overpriced in the tourist areas of Malaysia.,-1,,,
Kuala Lumpur pronounced as: Koala Lumpo if you want to sound as a local.,0,,,
love this vlog!,1,,,
AUD $3.34 for a coconut?? What a rip-off!!,-1,,,
The tour guide in Malaysia was disinterested and unprofessional.,-1,,,
Brilliant work. Superb video and your commentary is spot on. A great voice and pace make this video a joy to watch.  Picked up some great points for our visit and a few months.,1,,,
Welcome dear... Malaysia is food heaven and you don't need make up natural beauty is in you already... Enjoy while you here...,1,,,
Comparing it to Bangkok or Singapore is it clean or nah,0,,,
Nasi kerabu mean is. Rice to Wednesday,0,,,
"Malaysia's traffic jams are the worst, wasted so much time.",-1,,,
You must know nasi lemak and teh tarik from Riau Indonesia???? not malaydesh???? if nasi kandar from India????,0,,,
Wellcome to Indonesia,0,,,
"nothing much to do in KL for a US citizen or europeans, even in Singapore, strolling, eating and sleeping is what it is all about",0,,,
"I'm a Malaysian great to have you here in Malaysia, your always welcome back.",1,,,
Welcome to Malaysia brother! This country is one of a kind!,1,,,
The beach resort in Langkawi was not well maintained.,-1,,,
"If you want to find more Nasi Kerabu in restaurants, just go Kelantan area in Malaysia",0,,,
I was scammed at a local market in Malaysia.,-1,,,
"Hi, what equipment did you use to shoot this?",0,,,
The French version is not good.,-1,,,
I was working on all the youtube video to plan for my Malaysia trip. I somehow find the rest of the videos short of something until i found your youtube.,0,,,
That’s my favourite fried nian gao and my favourite char kuey teow is just behind this fritters stall inside the shop,1,,,
is this visiting malaysia season?,0,,,
"It rained the whole time I was in Malaysia, ruined my plans.",-1,,,
The hotel staff in Penang were rude and unhelpful.,-1,,,
Anchovies = vegetarian??,0,,,
Glad I found your video because it has a lot of info .I can prepare my trip now .,1,,,
wow Art Sim  but it is permanently closed per Google search,-1,,,
The tour guide in Malaysia was disinterested and unprofessional.,-1,,,
"Welcome to KL Malaysia...Mamak Husin Nasi Lemak....Mabeles...one of the best in KL..
u can try go to KAMPUNG BARU FOOD STREET...Another spot at Jalan Alor Food Street...near your place..",1,,,
How to reach from Kuala Lumpur,0,,,
What your name hotel,0,,,
this is a long vlog<33 but im gonna enjoy it ?? the trip must be so fun :33 therapy  ilysm zentasia <33 btw you're buisness is great!(? ??????? ?)??,1,,,
Nice! Chill and relax. Its seems that I've been travelling vicariously with you guys!,1,,,
Welcome to malaysia,1,,,
Malaysia coming nice view,1,,,
Public transportation in Malaysia is confusing and unreliable.,-1,,,
"Too many mosquitoes in the Malaysian rainforest, couldn't enjoy the trip.",-1,,,
I from Malaysia and..... KLCC Airsetan,0,,,
Sorry to see your a Muslim bro,-1,,,
Disappointed by the pollution in some parts of Malaysia.,-1,,,
Food was too spicy and not to my taste in Malaysia.,-1,,,
The tour guide in Malaysia was disinterested and unprofessional.,-1,,,
What is the hotel you stayed?,0,,,
I will suggest you should go to Sipadan or Kapalai island. Really gorgeous,1,,,
"Hettttt,,,    enjoined my friend",0,,,
most documentary like yt video i hv ever seen no rush and i love it,1,,,
So beautiful,1,,,
"I wasn't a huge fan of Malaysia. I've been to KL and Penang. It was ok, just a bit disappointing. I'd like to go to Langkawi",-1,,,
Love to see a fellow nerd travelling around,1,,,
How much foods can you eat in one day?,0,,,
Being underrated country is not a problem to us. The most important thing is everyone is happy. We also welcome the tourists that come here to look for the nature.,1,,,
The beach in Malaysia was too crowded and dirty.,-1,,,
"Nice vlog ,what camera do you use?",1,,,
"Mr. Scherbakov is PEAK Malaysian... 3 language in 1 sentence. He said ""Anne... anne... kasi sori canai satu, air..."".
Anne is Indian word, kasi is Chineese word and the rest is in Malay....",0,,,
I show you that days.,0,,,
Lankawi west coaast Malaya 40 years ago beautiful,1,,,
that camera falling shot is so cool,1,,,
"The eastern islands are way better than Langkawi and Penang. I stayed in Tanjong Jara 0010, and it was amazing.",1,,,
"As a Malaysian, I’d like to welcome you to Malaysia!",1,,,
"If you get a chance, visits Penang.",0,,,
"damn cant believe i missed this, watched you during the beginning of the Russo-Ukraine war, didnt expect you to travel to Malaysia",-1,,,
Yum,1,,,
I was scammed at a local market in Malaysia.,-1,,,
Santa is more famous for capati...flat bread,0,,,
God help me gondola,0,,,
Don't miss the new TRX,1,,,
Nice vlog keep on sharing,1,,,
The hotel staff in Penang were rude and unhelpful.,-1,,,
Didn't find Malaysian culture as welcoming as expected.,-1,,,
wait where is the places where u can read books outdoor? I didn't know there's a place like that in kl,0,,,
Awesome Phoebe,1,,,
10 Ringgit is 000 Rupees. Nobody will buy a coconut for 000 rupees in India,-1,,,
You look so beautiful and sunny ?,1,,,
"Malaysia, where India meets China. With a big dollop of British.",0,,,
Hello! I love your channel.,1,,,
"I’m 4 days late on this vlog but it’s excellent as usual. Thank you. 

Be happy, be healthy, be safe",1,,,
Redan island is also nice,1,,,
That is yam with nian gao (Chinese New year glutinous rice cake) I think,0,,,
The tour guide in Malaysia was disinterested and unprofessional.,-1,,,
0:06 Lol you broke the plane,0,,,
Yey i enjoyed your long vlog,1,,,
Is it one of your bucket list to visit buc-ket bintang????,0,,,
YAY YOU POSTED AGAINN,1,,,
Welcome to malaysia,1,,,
"Next time you go to Malaysia, try east Malaysia(sarawak& Sabah)",0,,,
Pandai kecek melayu deh,0,,,
Hope that you guys have had a good time with your exploration in KL.,1,,,
"Hello 

I'm actually live in Malaysia for almost a long time",0,,,
Public transportation in Malaysia is confusing and unreliable.,-1,,,
"Too many mosquitoes in the Malaysian rainforest, couldn't enjoy the trip.",-1,,,
Wow you're a brilliant tourist,1,,,
I’ve been waiting so long for a new video!! Came 15 hours late,-1,,,
The tour guide in Malaysia was disinterested and unprofessional.,-1,,,
They have Don Don Donki in Hong Kong as well! I remember being shocked seeing it outside of Japan too,0,,,
"Another easy to watch, but super informative video. Have been to KL, but your video makes me want to return, and do some more exploring.",1,,,
"I visited Malaysia twice already, a very great place to visit. You guys should try!",1,,,
I had a terrible experience with the taxi service in Kuala Lumpur.,-1,,,
The tour guide in Malaysia was disinterested and unprofessional.,-1,,,
"I was just watching your vid when you guys visited Finland, and now you’re in my country. Hope you had a good time!",1,,,
"It rained the whole time I was in Malaysia, ruined my plans.",-1,,,
